CustomerID,CustomerName,Region,Country,City,Segment,PaymentTerms,CreditLimit
CUST0702,Orion Holdings,Africa,Nigeria,Abuja,SME,Net 30,10000
CUST0703,Summit Partners,Africa,Kenya,Nairobi,Enterprise,Net 15,100000
CUST0704,Terra Industries,Europe,Germany,Berlin,Enterprise,Net 30,250000
CUST0705,Maple Solutions,Europe,Germany,Berlin,SME,Net 30,250000
CUST0706,Cedar Retailers,Europe,Netherlands,Amsterdam,SME,Net 60,5000
CUST0707,Radiant Logistics,Europe,France,Paris,SME,Net 30,100000
CUST0708,Harbor Retailers,UK,England,London,Enterprise,Net 30,20000
CUST0709,Nova Enterprises,Europe,Italy,Rome,Mid-Market,Net 45,10000
CUST0710,Harbor Retailers,UK,England,Leeds,Mid-Market,Net 30,250000
CUST0711,Cedar Enterprises,Europe,Italy,Rome,Mid-Market,Net 30,10000
CUST0712,Radiant Solutions,Europe,Germany,Berlin,SME,Net 45,100000
CUST0713,Nova Trading,Europe,Netherlands,Amsterdam,SME,Net 30,20000
CUST0714,Xenon Solutions,UK,England,Leeds,SME,Net 60,20000
CUST0715,River Industries,Africa,Nigeria,Abuja,Enterprise,Net 30,50000
CUST0716,Umbra Supplies,UK,England,Leeds,Enterprise,Net 30,10000
CUST0717,Maple Industries,Africa,Kenya,Nairobi,SME,Net 60,20000
CUST0718,Beta Retailers,Africa,Kenya,Nairobi,SME,Net 30,20000
CUST0719,Alpha Supplies,Africa,Nigeria,Lagos,Enterprise,Net 30,10000
CUST0720,Beta Trading,Europe,Germany,Berlin,Mid-Market,Net 30,250000
CUST0721,River Trading,Europe,Netherlands,Amsterdam,Mid-Market,Net 45,20000
CUST0722,Maple Holdings,UK,England,London,Mid-Market,Net 15,20000
CUST0723,Willow Trading,Europe,Germany,Berlin,Mid-Market,Net 30,10000
CUST0724,Maple Partners,UK,England,London,SME,Net 30,50000
CUST0725,Quantum Supplies,Europe,France,Paris,SME,Net 30,50000
CUST0726,Maple Partners,UK,England,London,SME,Net 15,20000
CUST0727,Cedar Industries,UK,England,Leeds,SME,Net 30,20000
CUST0728,Willow Trading,Europe,Netherlands,Amsterdam,Mid-Market,Net 60,20000
CUST0729,Alpha Partners,Europe,Netherlands,Amsterdam,SME,Net 30,50000
CUST0730,Aspen Holdings,Africa,South Africa,Cape Town,SME,Net 30,5000
CUST0731,Aspen Trading,Africa,Nigeria,Abuja,SME,Net 30,5000
CUST0732,Maple Partners,UK,Scotland,Glasgow,Mid-Market,Net 30,50000
CUST0733,Pioneer Enterprises,Africa,South Africa,Cape Town,SME,Net 30,10000
CUST0734,Harbor Enterprises,UK,England,Birmingham,SME,Net 30,20000
CUST0735,Alpha Supplies,Europe,France,Paris,SME,Net 60,10000
CUST0736,Pioneer Holdings,UK,England,London,SME,Net 30,5000
CUST0737,Pioneer Industries,UK,England,Leeds,Mid-Market,Net 45,100000
CUST0738,Delta Holdings,Europe,Germany,Berlin,Enterprise,Net 60,10000
CUST0739,Maple Trading,Europe,Germany,Berlin,Mid-Market,Net 45,20000
CUST0740,Cedar Industries,UK,England,London,Mid-Market,Net 15,10000
CUST0741,Vertex Logistics,Africa,South Africa,Johannesburg,Enterprise,Net 30,20000
CUST0742,Delta Logistics,Europe,Netherlands,Amsterdam,SME,Net 30,20000
CUST0743,River Group,Africa,South Africa,Cape Town,SME,Net 30,10000
CUST0744,Willow Holdings,Europe,Netherlands,Amsterdam,Mid-Market,Net 30,250000
CUST0745,Orion Solutions,Europe,Italy,Rome,Enterprise,Net 30,250000
CUST0746,Xenon Retailers,Africa,Kenya,Nairobi,SME,Net 45,20000
CUST0747,Beta Group,Europe,Netherlands,Amsterdam,Enterprise,Net 45,20000
CUST0748,Delta Enterprises,Europe,Spain,Madrid,SME,Net 30,50000
CUST0749,Summit Trading,Europe,Italy,Rome,SME,Net 30,100000
CUST0750,Cedar Industries,Africa,Nigeria,Lagos,SME,Net 45,20000
CUST0751,Orion Enterprises,Europe,Netherlands,Amsterdam,SME,Net 30,50000
CUST0752,Xenon Solutions,UK,Scotland,Glasgow,SME,Net 30,50000
CUST0753,Terra Supplies,Europe,Italy,Rome,Mid-Market,Net 30,10000
CUST0754,Aspen Group,UK,England,Manchester,SME,Net 15,20000
CUST0755,Nova Logistics,UK,Scotland,Glasgow,SME,Net 30,250000
CUST0756,Aspen Trading,UK,England,Leeds,Mid-Market,Net 30,100000
CUST0757,Maple Industries,UK,England,Leeds,SME,Net 60,5000
CUST0758,Pioneer Logistics,Africa,Nigeria,Abuja,Mid-Market,Net 30,50000
CUST0759,Beta Partners,UK,England,London,Mid-Market,Net 30,10000
CUST0760,Orion Trading,Europe,Italy,Rome,Mid-Market,Net 60,50000
CUST0761,Quantum Enterprises,Europe,Spain,Madrid,SME,Net 30,100000
CUST0762,Maple Trading,UK,England,Manchester,Enterprise,Net 30,20000
CUST0763,Alpha Holdings,UK,England,Leeds,SME,Net 30,10000
CUST0764,Epsilon Holdings,Europe,France,Paris,Mid-Market,Net 45,20000
CUST0765,Radiant Group,Europe,France,Paris,SME,Net 30,50000
CUST0766,Maple Holdings,UK,England,London,SME,Net 30,10000
CUST0767,Aspen Supplies,Africa,Kenya,Nairobi,SME,Net 45,20000
CUST0768,Radiant Holdings,UK,England,Leeds,Mid-Market,Net 30,100000
CUST0769,River Partners,Africa,South Africa,Cape Town,SME,Net 30,20000
CUST0770,Orion Partners,UK,England,Leeds,SME,Net 45,20000
CUST0771,Terra Enterprises,Europe,Spain,Madrid,Mid-Market,Net 60,50000
CUST0772,Delta Retailers,UK,Scotland,Glasgow,SME,Net 30,10000
CUST0773,Maple Enterprises,UK,England,Birmingham,SME,Net 45,5000
CUST0774,Orion Retailers,UK,England,Birmingham,Enterprise,Net 30,20000
CUST0775,Vertex Partners,Europe,Netherlands,Amsterdam,Mid-Market,Net 45,5000
CUST0776,Vertex Group,UK,England,London,SME,Net 45,100000
CUST0777,Vertex Industries,Africa,South Africa,Cape Town,Mid-Market,Net 30,100000
CUST0778,River Industries,Africa,Nigeria,Lagos,SME,Net 45,20000
CUST0779,Pioneer Logistics,Europe,Italy,Rome,SME,Net 30,10000
CUST0780,Beta Partners,Europe,Germany,Berlin,Enterprise,Net 45,50000
CUST0781,Terra Group,Africa,South Africa,Johannesburg,Mid-Market,Net 45,100000
CUST0782,Umbra Partners,Africa,South Africa,Cape Town,SME,Net 30,20000
CUST0783,Beta Industries,Africa,Nigeria,Lagos,Mid-Market,Net 30,20000
CUST0784,Beta Solutions,Africa,Nigeria,Lagos,Mid-Market,Net 30,10000
CUST0785,Beta Trading,Africa,Nigeria,Abuja,SME,Net 15,20000
CUST0786,Cedar Partners,Africa,South Africa,Johannesburg,SME,Net 30,5000
CUST0787,Terra Holdings,Europe,Netherlands,Amsterdam,Mid-Market,Net 30,50000
CUST0788,Willow Partners,UK,England,Manchester,Enterprise,Net 30,5000
CUST0789,Pioneer Trading,UK,England,London,Enterprise,Net 30,50000
CUST0790,Xenon Partners,Europe,Spain,Madrid,SME,Net 15,20000
CUST0791,Aspen Partners,UK,England,Manchester,Mid-Market,Net 45,100000
CUST0792,Harbor Industries,Europe,Netherlands,Amsterdam,Mid-Market,Net 15,50000
CUST0793,Alpha Holdings,UK,Scotland,Glasgow,SME,Net 30,10000
CUST0794,Xenon Enterprises,Europe,France,Paris,SME,Net 30,10000
CUST0795,Vertex Supplies,Europe,France,Paris,Mid-Market,Net 30,100000
CUST0796,Beta Supplies,UK,England,Manchester,SME,Net 60,100000
CUST0797,Pioneer Holdings,UK,England,Leeds,Mid-Market,Net 45,20000
CUST0798,Alpha Supplies,UK,England,Birmingham,SME,Net 30,20000
CUST0799,Pioneer Industries,Europe,Netherlands,Amsterdam,SME,Net 60,100000
CUST0800,Epsilon Holdings,Africa,Kenya,Nairobi,SME,Net 15,20000
CUST0801,Beta Industries,Africa,Nigeria,Lagos,SME,Net 30,20000
CUST0802,Willow Enterprises,Africa,Kenya,Nairobi,SME,Net 30,100000
CUST0803,Radiant Retailers,Europe,Italy,Rome,SME,Net 30,100000
CUST0804,Xenon Partners,UK,Scotland,Glasgow,SME,Net 30,50000
CUST0805,River Group,Africa,South Africa,Cape Town,SME,Net 30,50000
CUST0806,Terra Holdings,Europe,Italy,Rome,SME,Net 15,20000
CUST0807,Epsilon Supplies,Europe,Spain,Madrid,SME,Net 30,10000
CUST0808,Willow Industries,Europe,Spain,Madrid,SME,Net 45,10000
CUST0809,Terra Trading,Europe,France,Paris,SME,Net 45,10000
CUST0810,Alpha Enterprises,Africa,Nigeria,Lagos,SME,Net 45,50000
CUST0811,Harbor Supplies,Europe,France,Paris,SME,Net 30,100000
CUST0812,Radiant Supplies,Europe,Italy,Rome,Enterprise,Net 30,50000
CUST0813,Harbor Partners,Africa,Kenya,Nairobi,Enterprise,Net 30,100000
CUST0814,River Industries,Europe,France,Paris,SME,Net 30,50000
CUST0815,Xenon Logistics,UK,Scotland,Glasgow,Enterprise,Net 30,100000
CUST0816,Radiant Solutions,Europe,Netherlands,Amsterdam,Mid-Market,Net 30,20000
CUST0817,Aspen Industries,Africa,Kenya,Nairobi,SME,Net 45,20000
CUST0818,Willow Retailers,UK,England,Leeds,Mid-Market,Net 45,50000
CUST0819,Epsilon Supplies,UK,England,London,Mid-Market,Net 30,10000
CUST0820,Alpha Industries,UK,England,Leeds,SME,Net 30,10000
CUST0821,Orion Logistics,Africa,South Africa,Cape Town,SME,Net 30,20000
CUST0822,Alpha Partners,UK,England,Manchester,SME,Net 30,20000
CUST0823,Willow Industries,Africa,Nigeria,Lagos,SME,Net 30,10000
CUST0824,Nova Logistics,UK,England,Leeds,SME,Net 30,50000
CUST0825,Willow Enterprises,Europe,France,Paris,Mid-Market,Net 15,5000
CUST0826,Harbor Partners,Africa,Nigeria,Lagos,Mid-Market,Net 30,50000
CUST0827,Epsilon Solutions,UK,England,Birmingham,Mid-Market,Net 30,10000
CUST0828,Summit Holdings,UK,England,Leeds,Mid-Market,Net 30,100000
CUST0829,Cedar Industries,Europe,France,Paris,SME,Net 30,5000
CUST0830,Aspen Partners,Europe,Germany,Berlin,Mid-Market,Net 45,5000
CUST0831,Nova Logistics,Europe,France,Paris,Enterprise,Net 15,5000
CUST0832,Willow Enterprises,Europe,France,Paris,SME,Net 45,50000
CUST0833,Nova Trading,UK,England,Manchester,SME,Net 30,10000
CUST0834,Terra Partners,Africa,Nigeria,Lagos,SME,Net 15,100000
CUST0835,River Supplies,Africa,South Africa,Johannesburg,Mid-Market,Net 45,100000
CUST0836,Harbor Group,UK,Scotland,Glasgow,SME,Net 30,100000
CUST0837,Maple Supplies,Europe,France,Paris,SME,Net 45,100000
CUST0838,Delta Logistics,Africa,Nigeria,Abuja,SME,Net 45,20000
CUST0839,Orion Holdings,Europe,Germany,Berlin,Mid-Market,Net 30,20000
CUST0840,Willow Trading,Europe,Germany,Berlin,SME,Net 15,10000
CUST0841,Pioneer Holdings,UK,England,Birmingham,SME,Net 30,10000
CUST0842,Orion Trading,Europe,Germany,Berlin,SME,Net 30,50000
CUST0843,Quantum Holdings,Africa,South Africa,Johannesburg,SME,Net 30,5000
CUST0844,Vertex Holdings,Europe,Spain,Madrid,Mid-Market,Net 30,50000
CUST0845,Alpha Logistics,Africa,South Africa,Johannesburg,Mid-Market,Net 45,100000
CUST0846,Harbor Logistics,UK,England,Birmingham,Mid-Market,Net 30,10000
CUST0847,Beta Solutions,UK,Scotland,Glasgow,Enterprise,Net 45,100000
CUST0848,Cedar Group,Africa,South Africa,Johannesburg,Enterprise,Net 30,20000
CUST0849,Willow Trading,Europe,France,Paris,Mid-Market,Net 30,50000
CUST0850,Nova Trading,Africa,Nigeria,Lagos,Enterprise,Net 45,10000
CUST0851,Nova Holdings,Europe,Germany,Berlin,Mid-Market,Net 45,50000
CUST0852,Cedar Enterprises,UK,Scotland,Glasgow,SME,Net 30,100000
CUST0853,Aspen Solutions,Africa,Nigeria,Abuja,SME,Net 60,5000
CUST0854,Terra Industries,Africa,South Africa,Johannesburg,SME,Net 30,50000
CUST0855,Pioneer Enterprises,UK,England,London,Mid-Market,Net 30,5000
CUST0856,Beta Retailers,UK,England,Manchester,Mid-Market,Net 30,50000
CUST0857,Alpha Logistics,Africa,Kenya,Nairobi,SME,Net 30,10000
CUST0858,Summit Partners,Africa,South Africa,Johannesburg,Enterprise,Net 30,250000
CUST0859,Radiant Logistics,UK,England,Birmingham,SME,Net 30,100000
CUST0860,Aspen Trading,UK,England,London,Mid-Market,Net 45,20000
CUST0861,Terra Group,UK,England,Manchester,Enterprise,Net 15,50000
CUST0862,Umbra Industries,Africa,South Africa,Cape Town,SME,Net 30,20000
CUST0863,Umbra Holdings,Europe,Italy,Rome,SME,Net 45,50000
CUST0864,Maple Enterprises,Africa,Nigeria,Abuja,SME,Net 30,250000
CUST0865,Harbor Supplies,Africa,South Africa,Cape Town,Mid-Market,Net 30,10000
CUST0866,Xenon Retailers,UK,England,Manchester,Mid-Market,Net 30,20000
CUST0867,Summit Holdings,UK,England,Manchester,SME,Net 30,20000
CUST0868,Cedar Industries,Africa,Nigeria,Lagos,SME,Net 60,50000
CUST0869,Quantum Holdings,Africa,Nigeria,Abuja,Mid-Market,Net 30,100000
CUST0870,Willow Enterprises,UK,England,Manchester,Enterprise,Net 45,10000
CUST0871,Aspen Partners,Africa,South Africa,Johannesburg,Mid-Market,Net 45,50000
CUST0872,Willow Group,Europe,France,Paris,SME,Net 30,50000
CUST0873,Maple Supplies,Africa,Kenya,Nairobi,SME,Net 45,10000
CUST0874,Epsilon Industries,Africa,South Africa,Cape Town,SME,Net 30,50000
CUST0875,Quantum Supplies,Europe,France,Paris,Enterprise,Net 30,10000
CUST0876,Epsilon Supplies,UK,England,London,SME,Net 45,100000
CUST0877,Beta Enterprises,Africa,South Africa,Cape Town,SME,Net 30,100000
CUST0878,Summit Enterprises,Africa,Kenya,Nairobi,Enterprise,Net 45,5000
CUST0879,River Enterprises,Europe,Italy,Rome,Mid-Market,Net 30,20000
CUST0880,Epsilon Partners,Europe,Netherlands,Amsterdam,SME,Net 45,20000
CUST0881,Umbra Retailers,UK,England,Manchester,Mid-Market,Net 30,250000
CUST0882,Terra Enterprises,UK,England,Leeds,SME,Net 45,10000
CUST0883,Umbra Industries,UK,England,Manchester,SME,Net 45,50000
CUST0884,Vertex Group,Africa,Kenya,Nairobi,SME,Net 45,20000
CUST0885,Nova Retailers,UK,England,Leeds,SME,Net 30,20000
CUST0886,Terra Trading,Africa,Nigeria,Abuja,Mid-Market,Net 45,10000
CUST0887,Willow Logistics,Europe,Italy,Rome,SME,Net 45,50000
CUST0888,Vertex Logistics,Africa,South Africa,Cape Town,Mid-Market,Net 15,20000
CUST0889,Summit Supplies,Africa,Kenya,Nairobi,SME,Net 30,50000
CUST0890,Umbra Trading,Europe,Spain,Madrid,Mid-Market,Net 60,100000
CUST0891,Cedar Logistics,UK,England,Manchester,SME,Net 30,50000
CUST0892,Radiant Industries,Europe,France,Paris,SME,Net 30,10000
CUST0893,Terra Solutions,Europe,Germany,Berlin,SME,Net 60,50000
CUST0894,Maple Trading,Africa,Nigeria,Abuja,SME,Net 30,50000
CUST0895,Pioneer Logistics,Africa,South Africa,Cape Town,SME,Net 30,50000
CUST0896,Alpha Solutions,Europe,Netherlands,Amsterdam,Mid-Market,Net 15,20000
CUST0897,Pioneer Trading,UK,England,Manchester,SME,Net 30,50000
CUST0898,Nova Trading,UK,England,Leeds,SME,Net 60,5000
CUST0899,Aspen Retailers,Africa,South Africa,Cape Town,SME,Net 30,100000
CUST0900,Delta Trading,Africa,Nigeria,Lagos,SME,Net 45,50000
CUST0901,Epsilon Partners,UK,England,Manchester,Enterprise,Net 30,50000
CUST0902,Nova Enterprises,Europe,Germany,Berlin,SME,Net 60,250000
CUST0903,Beta Logistics,UK,England,Birmingham,SME,Net 30,20000
CUST0904,Epsilon Enterprises,Europe,Germany,Berlin,Mid-Market,Net 30,50000
CUST0905,Nova Solutions,Africa,Nigeria,Lagos,Mid-Market,Net 45,10000
CUST0906,Terra Trading,Europe,Spain,Madrid,SME,Net 30,5000
CUST0907,Umbra Trading,Europe,France,Paris,Mid-Market,Net 30,50000
CUST0908,Cedar Partners,Africa,Nigeria,Lagos,Enterprise,Net 30,50000
CUST0909,Vertex Partners,Europe,Italy,Rome,Mid-Market,Net 45,10000
CUST0910,Harbor Partners,Africa,South Africa,Johannesburg,SME,Net 30,250000
CUST0911,Epsilon Supplies,Africa,South Africa,Cape Town,Mid-Market,Net 60,10000
CUST0912,Beta Group,Africa,South Africa,Johannesburg,SME,Net 45,50000
CUST0913,Maple Group,Europe,France,Paris,Enterprise,Net 30,20000
CUST0914,Maple Group,Europe,Italy,Rome,SME,Net 30,5000
CUST0915,Maple Enterprises,UK,England,Manchester,Mid-Market,Net 30,10000
CUST0916,Quantum Solutions,Europe,Germany,Berlin,SME,Net 30,100000
CUST0917,Harbor Trading,Europe,Germany,Berlin,SME,Net 30,20000
CUST0918,Aspen Trading,Africa,South Africa,Cape Town,Mid-Market,Net 60,5000
CUST0919,Delta Supplies,Africa,Nigeria,Abuja,Mid-Market,Net 45,5000
CUST0920,Nova Enterprises,Europe,Germany,Berlin,Mid-Market,Net 30,50000
CUST0921,Maple Enterprises,Africa,Nigeria,Lagos,Enterprise,Net 30,20000
CUST0922,Alpha Solutions,Africa,Kenya,Nairobi,Mid-Market,Net 45,5000
CUST0923,Epsilon Industries,Africa,Nigeria,Lagos,Enterprise,Net 30,5000
CUST0924,Vertex Solutions,Europe,France,Paris,Mid-Market,Net 30,10000
CUST0925,River Partners,UK,England,London,SME,Net 30,10000
CUST0926,Cedar Solutions,Africa,Nigeria,Abuja,SME,Net 45,20000
CUST0927,Maple Partners,Europe,Netherlands,Amsterdam,SME,Net 30,20000
CUST0928,Delta Retailers,UK,England,London,Mid-Market,Net 30,50000
CUST0929,Willow Holdings,Europe,Spain,Madrid,Enterprise,Net 30,20000
CUST0930,Pioneer Retailers,UK,England,London,Enterprise,Net 60,100000
CUST0931,Radiant Solutions,Africa,South Africa,Cape Town,SME,Net 30,50000
CUST0932,Radiant Partners,Europe,Netherlands,Amsterdam,SME,Net 15,50000
CUST0933,Summit Supplies,Europe,Germany,Berlin,Mid-Market,Net 30,20000
CUST0934,Willow Retailers,Europe,Netherlands,Amsterdam,SME,Net 30,50000
CUST0935,Beta Enterprises,Africa,South Africa,Johannesburg,SME,Net 45,10000
CUST0936,Xenon Holdings,Europe,Spain,Madrid,SME,Net 30,20000
CUST0937,Aspen Trading,Europe,Italy,Rome,Enterprise,Net 30,20000
CUST0938,River Partners,Africa,South Africa,Johannesburg,SME,Net 30,50000
CUST0939,Aspen Supplies,Europe,France,Paris,SME,Net 60,100000
CUST0940,Xenon Solutions,Africa,Nigeria,Abuja,SME,Net 45,10000
CUST0941,Summit Solutions,Europe,Italy,Rome,Enterprise,Net 15,20000
CUST0942,Alpha Group,Europe,Germany,Berlin,SME,Net 60,10000
CUST0943,Willow Partners,UK,England,London,Enterprise,Net 60,50000
CUST0944,Alpha Logistics,Africa,South Africa,Cape Town,SME,Net 45,50000
CUST0945,Maple Industries,Africa,South Africa,Cape Town,Enterprise,Net 45,50000
CUST0946,Harbor Holdings,Europe,Netherlands,Amsterdam,SME,Net 15,20000
CUST0947,Pioneer Logistics,UK,England,Leeds,Enterprise,Net 30,20000
CUST0948,Radiant Trading,UK,Scotland,Glasgow,SME,Net 45,50000
CUST0949,Aspen Logistics,UK,England,Manchester,Mid-Market,Net 45,10000
CUST0950,Vertex Solutions,UK,England,London,SME,Net 15,50000
CUST0951,Xenon Supplies,Europe,Germany,Berlin,Enterprise,Net 45,20000
CUST0952,Cedar Retailers,UK,England,London,Mid-Market,Net 30,250000
CUST0953,Umbra Holdings,UK,England,London,SME,Net 30,100000
CUST0954,Epsilon Industries,Africa,South Africa,Johannesburg,SME,Net 30,20000
CUST0955,Beta Solutions,Europe,Germany,Berlin,SME,Net 30,50000
CUST0956,Beta Supplies,Africa,Nigeria,Lagos,Enterprise,Net 15,20000
CUST0957,Summit Group,UK,England,Manchester,SME,Net 60,50000
CUST0958,Delta Trading,Europe,Netherlands,Amsterdam,Mid-Market,Net 30,50000
CUST0959,Maple Supplies,Europe,Italy,Rome,SME,Net 45,50000
CUST0960,Delta Supplies,Africa,South Africa,Cape Town,Mid-Market,Net 30,50000
CUST0961,Pioneer Holdings,Europe,France,Paris,SME,Net 45,100000
CUST0962,Umbra Group,UK,England,Leeds,SME,Net 15,10000
CUST0963,Quantum Industries,Africa,Kenya,Nairobi,SME,Net 30,10000
CUST0964,Delta Solutions,UK,England,Manchester,SME,Net 30,50000
CUST0965,Beta Partners,Europe,Germany,Berlin,SME,Net 45,20000
CUST0966,Orion Retailers,Europe,France,Paris,SME,Net 45,100000
CUST0967,Radiant Enterprises,UK,England,London,SME,Net 30,50000
CUST0968,Willow Trading,UK,Scotland,Glasgow,SME,Net 30,250000
CUST0969,Epsilon Industries,UK,England,London,SME,Net 45,10000
CUST0970,Vertex Retailers,UK,England,Birmingham,Enterprise,Net 30,100000
CUST0971,Summit Holdings,Europe,Germany,Berlin,SME,Net 45,50000
CUST0972,Quantum Supplies,Africa,Nigeria,Lagos,SME,Net 30,20000
CUST0973,Terra Supplies,UK,England,Manchester,Mid-Market,Net 30,250000
CUST0974,Epsilon Solutions,Africa,Kenya,Nairobi,SME,Net 30,10000
CUST0975,Delta Partners,UK,England,Manchester,SME,Net 45,100000
CUST0976,River Holdings,Africa,South Africa,Johannesburg,Mid-Market,Net 15,10000
CUST0977,Summit Holdings,Europe,Spain,Madrid,Enterprise,Net 15,20000
CUST0978,Aspen Industries,Europe,Netherlands,Amsterdam,SME,Net 45,250000
CUST0979,Cedar Partners,Europe,Spain,Madrid,Enterprise,Net 45,100000
CUST0980,Willow Enterprises,Europe,Spain,Madrid,SME,Net 45,5000
CUST0981,River Enterprises,Africa,Nigeria,Lagos,SME,Net 30,100000
CUST0982,Summit Industries,UK,England,Leeds,SME,Net 30,20000
CUST0983,Pioneer Group,Europe,Germany,Berlin,Mid-Market,Net 45,10000
CUST0984,Xenon Trading,Europe,Italy,Rome,Mid-Market,Net 30,5000
CUST0985,Maple Supplies,Europe,Netherlands,Amsterdam,SME,Net 45,10000
CUST0986,Alpha Solutions,Europe,Spain,Madrid,Mid-Market,Net 30,20000
CUST0987,Delta Holdings,Europe,Spain,Madrid,SME,Net 30,20000
CUST0988,Summit Partners,Europe,France,Paris,SME,Net 30,20000
CUST0989,Aspen Industries,Europe,Germany,Berlin,SME,Net 15,20000
CUST0990,Orion Supplies,Europe,France,Paris,Enterprise,Net 30,10000
CUST0991,Harbor Retailers,Europe,France,Paris,Enterprise,Net 45,20000
CUST0992,Aspen Logistics,UK,England,Manchester,SME,Net 30,50000
CUST0993,Aspen Logistics,Europe,France,Paris,SME,Net 60,50000
CUST0994,Nova Group,UK,England,Leeds,SME,Net 30,250000
CUST0995,Willow Retailers,UK,England,Leeds,SME,Net 30,100000
CUST0996,Cedar Supplies,Europe,Netherlands,Amsterdam,Mid-Market,Net 30,20000
CUST0997,Harbor Trading,Africa,Kenya,Nairobi,SME,Net 45,250000
CUST0998,Summit Partners,Europe,France,Paris,Mid-Market,Net 30,20000
CUST0999,Umbra Trading,Europe,France,Paris,Mid-Market,Net 15,100000
CUST1000,Harbor Partners,UK,England,Birmingham,SME,Net 45,10000
CUST1001,Vertex Industries,Europe,France,Paris,SME,Net 30,50000
CUST1002,Epsilon Industries,Europe,Spain,Madrid,Enterprise,Net 45,20000
CUST1003,Orion Enterprises,Europe,France,Paris,Enterprise,Net 30,10000
CUST1004,Harbor Group,UK,England,Manchester,SME,Net 30,50000
CUST1005,Harbor Group,Europe,France,Paris,SME,Net 30,50000
CUST1006,Vertex Logistics,Europe,Italy,Rome,Mid-Market,Net 45,100000
CUST1007,Nova Enterprises,Europe,Italy,Rome,Mid-Market,Net 30,5000
CUST1008,Terra Trading,Europe,Netherlands,Amsterdam,SME,Net 45,50000
CUST1009,River Retailers,Europe,Spain,Madrid,SME,Net 45,20000
CUST1010,Quantum Holdings,Africa,Nigeria,Abuja,Mid-Market,Net 45,20000
CUST1011,Xenon Holdings,Africa,Nigeria,Abuja,Enterprise,Net 60,100000
CUST1012,Beta Partners,Europe,France,Paris,SME,Net 45,100000
CUST1013,Summit Group,Africa,Nigeria,Lagos,SME,Net 15,20000
CUST1014,Quantum Industries,Europe,Italy,Rome,SME,Net 30,250000
CUST1015,Cedar Logistics,UK,Scotland,Glasgow,Enterprise,Net 30,50000
CUST1016,Terra Group,Africa,Nigeria,Lagos,SME,Net 30,10000
CUST1017,Beta Solutions,UK,Scotland,Glasgow,SME,Net 60,20000
CUST1018,Delta Supplies,UK,England,London,SME,Net 30,10000
CUST1019,Beta Partners,UK,England,London,Enterprise,Net 30,5000
CUST1020,Pioneer Logistics,UK,England,Birmingham,SME,Net 15,100000
CUST1021,Harbor Group,UK,England,Manchester,Mid-Market,Net 45,10000
CUST1022,Aspen Holdings,UK,England,Leeds,Mid-Market,Net 30,50000
CUST1023,Nova Industries,Africa,Kenya,Nairobi,SME,Net 60,10000
CUST1024,Nova Holdings,UK,England,Leeds,Enterprise,Net 30,20000
CUST1025,Orion Supplies,Europe,Germany,Berlin,SME,Net 30,10000
CUST1026,Willow Group,UK,England,Birmingham,Mid-Market,Net 30,20000
CUST1027,Terra Enterprises,Europe,France,Paris,Mid-Market,Net 45,100000
CUST1028,Orion Retailers,Africa,South Africa,Johannesburg,SME,Net 15,50000
CUST1029,Epsilon Solutions,Africa,South Africa,Johannesburg,Enterprise,Net 45,10000
CUST1030,Willow Solutions,UK,England,Leeds,SME,Net 30,250000
CUST1031,Alpha Holdings,UK,England,London,SME,Net 30,10000
CUST1032,Nova Partners,Europe,Netherlands,Amsterdam,Enterprise,Net 30,10000
CUST1033,Radiant Holdings,Europe,Spain,Madrid,Mid-Market,Net 30,20000
CUST1034,Maple Solutions,Europe,Netherlands,Amsterdam,SME,Net 30,10000
CUST1035,Quantum Industries,UK,England,Leeds,Mid-Market,Net 15,10000
CUST1036,Radiant Supplies,UK,Scotland,Glasgow,Mid-Market,Net 45,50000
CUST1037,Alpha Holdings,Africa,Nigeria,Lagos,Enterprise,Net 30,50000
CUST1038,Harbor Group,Africa,Nigeria,Lagos,Mid-Market,Net 60,20000
CUST1039,Epsilon Enterprises,Europe,France,Paris,SME,Net 45,20000
CUST1040,Umbra Enterprises,Europe,Spain,Madrid,Mid-Market,Net 30,50000
CUST1041,Xenon Logistics,Africa,South Africa,Cape Town,SME,Net 30,100000
CUST1042,Aspen Solutions,Africa,Kenya,Nairobi,Mid-Market,Net 60,5000
CUST1043,Xenon Group,Europe,Italy,Rome,SME,Net 45,100000
CUST1044,Terra Solutions,Europe,Italy,Rome,SME,Net 15,5000
CUST1045,Maple Partners,UK,Scotland,Glasgow,SME,Net 30,50000
CUST1046,River Partners,UK,Scotland,Glasgow,SME,Net 30,50000
CUST1047,Xenon Solutions,Africa,South Africa,Johannesburg,SME,Net 60,20000
CUST1048,Epsilon Holdings,Africa,South Africa,Cape Town,Enterprise,Net 45,20000
CUST1049,Radiant Enterprises,Africa,South Africa,Johannesburg,SME,Net 45,50000
CUST1050,Pioneer Retailers,Africa,Nigeria,Lagos,SME,Net 45,50000
CUST1051,Cedar Enterprises,Africa,Kenya,Nairobi,SME,Net 30,10000
CUST1052,Terra Supplies,Africa,South Africa,Cape Town,SME,Net 30,50000
CUST1053,Alpha Trading,UK,England,Birmingham,SME,Net 30,50000
CUST1054,Alpha Logistics,UK,England,Birmingham,SME,Net 30,10000
CUST1055,Terra Logistics,Africa,Nigeria,Abuja,SME,Net 45,100000
